id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0spLUItceTHNw86n0qQg4q,Spinal Tap,Michael Wolever,38,2022-11-04,0.633,0.448,6,-10.412,1,0.805,0.0358,0.186,0.512,87.004,208053,4
7BWyFa7hnm2D31CVydyUMl,Choke,Poppy,44,2019-06-28,0.709,0.422,11,-9.177,1,0.0385,0.478,0.111,0.108,82.964,242091,4
6OiBO4Dv9AB8M1DmS9oR8M,MFN,Cibo Matto,23,2014-02-11,0.565,0.701,5,-4.098,1,0.144,0.0,0.125,0.421,150.9,207911,4
5FfT45gDQWDyR8lZpn60DD,Say It,SASAMI,36,2022-02-25,0.583,0.848,6,-4.935,1,0.000118,0.735,0.114,0.686,106.99,215240,4
1PGlEdsnTKKApbAo15QftI,11:38,Kap Bambino,23,2009-05-25,0.471,0.895,8,-3.074,1,2.07e-05,0.111,0.0961,0.14,160.031,165253,4
73iWf3dFe1YpRbP590SvGQ,Cross the Sea,Alex G,46,2022-09-23,0.497,0.641,2,-7.168,1,0.218,0.00109,0.149,0.11,149.01,216672,4
0XriitxSuRgyPCeweoWjwi,Orange & Mango,The Phoenix Foundation,2,2011,0.467,0.825,2,-6.782,1,0.0533,0.0026,0.343,0.491,150.989,233307,4
0gAIwOfM8em0PGpzqJKK1U,Phospholipid,Blood Cultures,43,2017-07-21,0.601,0.499,8,-6.795,1,0.153,6.48e-06,0.265,0.402,94.869,213000,4
12cYNjMCBJDCHZcGJUG60B,Sunday Morning - Original Mix,Kidaudra,0,2015-03-09,0.62,0.675,7,-6.774,1,0.00275,0.72,0.189,0.161,100.0,236400,4
2pBdYmfFTUCyjqZmUNZMPE,trash snacks,Dua Saleh,24,2022-09-23,0.302,0.511,0,-9.108,1,0.579,4.2e-05,0.119,0.0795,132.072,160458,4
67dwJvTiB8VoKdbxOR3Hhb,Burn Bridges,Grace Ives,34,2022-06-10,0.835,0.587,9,-5.324,1,0.0224,0.00978,0.058,0.703,119.979,120120,4
6zFqu6VWpbpO36qr9QkH4G,Small Ghosts,Lauren Auder,17,2021-02-12,0.26,0.713,0,-8.222,1,0.527,0.0737,0.108,0.136,180.111,207628,3
6Zy2DubYwPUPqbjWyR80uV,Pretty Green,White Denim,30,2013-10-01,0.429,0.862,2,-5.696,1,0.0931,1.13e-06,0.161,0.335,177.023,249640,4
1fTtPH0xGwFOXM5VlkxOX1,Hearing Damage,Thom Yorke,62,2009-10-01,0.627,0.859,1,-6.321,1,0.0474,0.852,0.109,0.133,116.019,303360,4
7Aie6UJe45uy867mpfLaxA,HARP + PONY,Frost Children,44,2022-04-08,0.676,0.889,1,-7.167,1,0.373,0.00767,0.448,0.876,176.986,105866,4
4saON51OXJzq7dDhw9ge6R,Poor Girl A Long Way From Heaven,Ezra Furman,17,2022-08-26,0.612,0.643,2,-9.286,1,0.292,0.0354,0.336,0.469,120.023,221264,4
5x7HXluqfEmZyQLNYZCLy2,KANJIRU,AYA GLOOMY,23,2019-08-30,0.628,0.731,9,-3.57,0,0.23,0.467,0.099,0.467,117.957,181525,4
0WUoazK5evEsbg7rTgBwOn,At the End We Listen,Geo Wyeth,3,2012-12-01,0.363,0.395,10,-8.186,1,0.646,0.000267,0.11,0.134,140.084,377992,4
7BL8GTgqJM40dWbOpoAr6C,Ghost of a Boy,Rae Spoon,3,2012-01-10,0.45,0.396,5,-12.164,1,0.831,0.784,0.111,0.249,169.92,212040,1
1Xm1RI9xhFwlwsD8mawLaR,Worst of Both Worlds,Angel Emoji,5,2021-08-27,0.687,0.647,8,-11.562,1,0.0263,0.657,0.194,0.7,100.045,173250,4
5qbnGuThjE1jI7xZPfJzqm,Chicharonnes,Quelle Chris,32,2021-03-26,0.514,0.594,8,-10.352,1,0.7,0.00048,0.327,0.257,120.275,207901,4
2CAs5VYflEBhBVZRxdPgyx,I Promise Never To Get Paint On My Glasses Again (1),Sole,20,2001-05-08,0.49,0.781,8,-6.544,1,0.375,0.0234,0.133,0.326,90.058,345978,4
3vEf3H0EtDIBN8O2c1g1lc,Speak Volumes,Dälek,26,2002,0.385,0.952,10,-5.338,0,0.0199,1.33e-06,0.123,0.408,178.279,282506,4
6OGnUJQMOQGgBnnBSSHiOo,Distorted Prose,Dälek,19,2005,0.471,0.815,1,-5.649,1,0.00538,0.000244,0.335,0.41,73.028,360327,4
5dCQYWwEslUXo5dJm2q6jy,Deep Puddle Theme Song,Atmosphere,18,1999-06-26,0.572,0.734,8,-2.315,1,0.00227,2.08e-05,0.243,0.399,149.453,414627,4
1xqbH7YDJ2sdKYggltcaGH,See Birds (Moon),Balam Acab,28,2010-08-16,0.716,0.912,0,-5.318,0,0.853,0.863,0.0574,0.925,130.002,228923,4
0VORtHcff5a14UUYbgIktO,Jihad - Desert Storm Mix,Sub Dub,1,1993-03-19,0.7,0.94,7,-13.34,1,0.0115,0.859,0.707,0.388,137.18,327307,4
3ID9ArMvTwIEhmmMhuHDDS,Scaffolds,The Alchemist,32,2021-03-26,0.562,0.726,11,-10.672,1,0.362,0.0637,0.83,0.708,83.669,174893,4
6ClHxhOeItekPokE6VszT4,Among The Sleep,Cage,39,2002-08-10,0.526,0.928,1,-6.518,1,0.122,1.16e-06,0.822,0.497,89.879,230067,4
2WvxMVdPnhdyXVUDSDlXYK,irlite (get 0),Autechre,16,2013-03-04,0.457,0.488,1,-9.202,1,0.141,0.69,0.278,0.165,145.58,601163,4
7AfbtT8GN1iv3Crb11NaVI,Telephasic Workshop,Boards of Canada,46,1998-04-20,0.772,0.83,1,-14.395,1,0.0175,0.843,0.0919,0.579,100.055,395480,4
4XT6sRMKaIGNRAFIJT5Lcx,Decapitation Blues,Boduf Songs,1,2010-09-06,0.642,0.554,0,-7.735,0,0.0481,0.815,0.105,0.065,113.994,408000,4
4Wc2IIL5jGE1V9NkxS9OL3,Rue The Whirl,Boards of Canada,43,1998-04-20,0.853,0.318,1,-11.538,1,0.238,0.828,0.123,0.416,93.099,399493,4
3MF9cjIlg3R9osw3SgRmEb,Music Is Math,Boards of Canada,48,2002-02-19,0.532,0.799,2,-11.028,1,0.0682,0.932,0.467,0.115,99.985,321453,4
5PwWkCS888xVopHOOTVtfY,Julie And Candy,Boards of Canada,41,2002-02-19,0.677,0.623,1,-8.045,1,0.00245,0.931,0.209,0.105,145.865,330333,4
68oK6wLER4h842H9vUTu4p,"Bright Lights, Big City",Aerotaxi,9,2002,0.56,0.93,1,-4.066,1,0.369,1.82e-06,0.224,0.71,95.927,279000,4
32ojA81wtg9ajVBf5KwfhW,villagers,Califone,13,2023-04-04,0.444,0.383,2,-11.459,1,0.53,0.397,0.143,0.259,94.174,258124,4
